Relatório de Honras e Atrasos
Data de Emissão: 30/04/2020 11:35
Tipo de Dívida: Interna - Externa
Selecionar mutuário(s) por: Não Informado
Credor(es): Não Informado
Selecionar operação de crédito por: Não Informado
Status Atraso: Honra de Aval
Data Regularização Inicial: 01/01/2016
Data Regularização Final: 30/04/2020

Data de Vencimento;Tipo de Dívida;Nome do Contrato;Credor;Classificação do Credor;Mutuário;Tipo de Mutuário;Processo PGFN;Status;Data Limite da União;Data Regularização do Atraso;Moeda de Origem;Total no Vencimento (Moeda de Origem);Honra - Principal (Moeda de Origem);Honra - Juros/Encargos (Moeda de Origem);Honra - Mora (Moeda de Origem);Honra - Total (Moeda de Origem);Honra - Principal (R$);Honra Juros/Encargos (R$);Honra - Mora (R$);Honra - Total (R$);Ano Regularização;Mês Regularização;
25/05/2018;Interna;CAIXA - 20130885;Caixa Econômica Federal;Bancos Federais;Roraima;Estados;17944.000472/2013-38;Honra de Aval;11/06/2018;06/06/2018;Real;2.534.616,92;1.185.575,48;1.349.041,44;186.343,42;2.720.960,34;1.185.575,48;1.349.041,44;186.343,42;2.720.960,34;2018;Junho;
25/05/2018;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;11/06/2018;05/06/2018;Real;12.312.238,01;4.689.125,04;7.623.112,97;806.828,38;13.119.066,39;4.689.125,04;7.623.112,97;806.828,38;13.119.066,39;2018;Junho;
15/05/2018;Externa;BIRD7955-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000493/2010-19;Honra de Aval;14/06/2018;30/05/2018;Dólar;475.068,50;375.228,93;99.347,79;491,78;475.068,50;1.402.961,91;371.456,34;1.838,74;1.776.256,99;2018;Maio;
22/05/2018;Externa;CFA007996;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000493/2012-72;Honra de Aval;21/06/2018;30/05/2018;Dólar;6.243.993,40;4.641.000,00;1.602.993,40;7.308,18;6.251.301,58;17.461.809,47;6.031.278,89;27.497,10;23.520.585,46;2018;Maio;
21/05/2018;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;04/06/2018;30/05/2018;Real;2.702.043,16;1.086.648,25;1.615.394,91;14.675,36;2.716.718,52;1.086.648,25;1.615.394,91;14.675,36;2.716.718,52;2018;Maio;
15/05/2018;Interna;BNDES - 2014976;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000487/2014-87;Honra de Aval;14/06/2018;30/05/2018;Real;23.400.955,98;10.693.162,62;12.715.602,09;2.495.395,93;25.904.160,64;10.693.162,62;12.715.602,09;2.495.395,93;25.904.160,64;2018;Maio;
15/05/2018;Externa;BIRD8011-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000131/2011-09;Honra de Aval;14/06/2018;30/05/2018;Dólar;15.127.247,65;9.894.000,00;5.219.462,01;13.785,64;15.127.247,65;37.037.264,00;19.538.568,06;51.605,25;56.627.437,31;2018;Maio;
15/05/2018;Interna;CAIXA - 20120812;Caixa Econômica Federal;Bancos Federais;Roraima;Estados;17944.001473/2012-19;Honra de Aval;06/06/2018;30/05/2018;Real;2.426.604,96;1.176.364,63;1.250.240,33;253.635,50;2.680.240,46;1.176.364,63;1.250.240,33;253.635,50;2.680.240,46;2018;Maio;
21/05/2018;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;04/06/2018;30/05/2018;Real;1.007.753,49;288.978,91;718.774,58;5.473,31;1.013.226,80;288.978,91;718.774,58;5.473,31;1.013.226,80;2018;Maio;
15/05/2018;Interna;BNDES - 2016004;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000158/2016-06;Honra de Aval;14/06/2018;30/05/2018;Real;3.023.883,35;1.590.895,15;1.434.556,67;112.512,15;3.137.963,97;1.590.895,15;1.434.556,67;112.512,15;3.137.963,97;2018;Maio;
15/05/2018;Interna;BNDES - 2013848;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000161/2013-79;Honra de Aval;04/06/2018;30/05/2018;Real;26.238.248,15;9.836.093,65;16.405.040,27;2.811.737,50;29.052.871,42;9.836.093,65;16.405.040,27;2.811.737,50;29.052.871,42;2018;Maio;
15/05/2018;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;04/06/2018;30/05/2018;Real;4.626.650,53;2.866.179,01;1.760.980,39;497.496,75;5.124.656,15;2.866.179,01;1.760.980,39;497.496,75;5.124.656,15;2018;Maio;
15/05/2018;Externa;BID2762/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000240/2012-07;Honra de Aval;14/06/2018;30/05/2018;Dólar;695.805,36;459.786,04;237.700,88;0,00;697.486,92;1.730.680,64;894.729,88;0,00;2.625.410,52;2018;Maio;
15/05/2018;Externa;BIRD8117-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001680/2011-92;Honra de Aval;14/06/2018;30/05/2018;Dólar;12.390.827,55;8.008.235,91;4.372.146,99;10.444,65;12.390.827,55;29.932.677,22;16.341.934,24;39.039,35;46.313.650,81;2018;Maio;
15/05/2018;Externa;BIRD8327-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000158/2013-55;Honra de Aval;14/06/2018;30/05/2018;Dólar;104.014,81;0,00;104.014,81;0,00;104.014,81;0,00;388.495,32;0,00;388.495,32;2018;Maio;
15/05/2018;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;30/05/2018;24/05/2018;Real;8.876.182,13;4.493.826,56;4.382.355,57;220.130,40;9.096.312,53;4.493.826,56;4.382.355,57;220.130,40;9.096.312,53;2018;Maio;
14/05/2018;Interna;CAIXA - 20110776;Caixa Econômica Federal;Bancos Federais;Natal;Municípios;17944.001524/2010-41;Honra de Aval;08/06/2018;23/05/2018;Real;2.170.947,85;652.345,29;1.518.602,56;11.790,85;2.182.738,70;652.345,29;1.518.602,56;11.790,85;2.182.738,70;2018;Maio;
15/05/2018;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;30/05/2018;23/05/2018;Real;7.427.476,83;6.517.691,79;909.785,04;464.661,33;7.892.138,16;6.517.691,79;909.785,04;464.661,33;7.892.138,16;2018;Maio;
30/04/2018;Externa;AFD CBR 1042;Agência Francesa de Desevolvimento;Agências Governamentais;Rio de Janeiro;Estados;17944.000517/2012-93;Honra de Aval;13/06/2018;16/05/2018;Dólar;18.181.149,25;9.862.500,00;8.318.649,25;0,00;18.181.149,25;36.259.481,25;30.583.513,97;0,00;66.842.995,22;2018;Maio;
07/05/2018;Interna;BB - 2013850;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.000159/2013-08;Honra de Aval;21/05/2018;16/05/2018;Real;280.988.311,44;142.233.791,48;138.754.519,96;6.242.461,69;287.230.773,13;142.233.791,48;138.754.519,96;6.242.461,69;287.230.773,13;2018;Maio;
25/04/2018;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;12/05/2018;09/05/2018;Real;12.279.268,28;4.650.988,06;7.628.280,22;1.189.158,76;13.468.427,04;4.650.988,06;7.628.280,22;1.189.158,76;13.468.427,04;2018;Maio;
25/04/2018;Interna;CAIXA - 20130885;Caixa Econômica Federal;Bancos Federais;Roraima;Estados;17944.000472/2013-38;Honra de Aval;12/05/2018;09/05/2018;Real;2.539.936,29;1.185.016,67;1.354.919,62;239.218,58;2.779.154,87;1.185.016,67;1.354.919,62;239.218,58;2.779.154,87;2018;Maio;
19/04/2018;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;06/05/2018;03/05/2018;Real;1.773.364,92;287.541,21;720.931,12;6.973,28;1.015.445,61;287.541,21;720.931,12;6.973,28;1.015.445,61;2018;Maio;
19/04/2018;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;06/05/2018;03/05/2018;Real;2.673.749,11;1.080.011,20;1.621.315,31;18.678,89;2.720.005,40;1.080.011,20;1.621.315,31;18.678,89;2.720.005,40;2018;Maio;
16/04/2018;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;07/04/2018;26/04/2018;Real;4.826.652,81;2.864.648,06;1.962.232,36;409.898,69;5.236.779,11;2.864.648,06;1.962.232,36;409.898,69;5.236.779,11;2018;Abril;
16/04/2018;Interna;BNDES - 2014976;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000487/2014-87;Honra de Aval;14/04/2018;26/04/2018;Real;24.679.773,78;10.668.539,03;14.015.646,48;2.081.799,00;26.765.984,51;10.668.539,03;14.015.646,48;2.081.799,00;26.765.984,51;2018;Abril;
16/04/2018;Interna;CAIXA - 20120812;Caixa Econômica Federal;Bancos Federais;Roraima;Estados;17944.001473/2012-19;Honra de Aval;08/05/2018;26/04/2018;Real;2.561.971,69;1.175.828,56;1.386.143,13;212.541,75;2.774.513,44;1.175.828,56;1.386.143,13;212.541,75;2.774.513,44;2018;Abril;
16/04/2018;Interna;BNDES - 2016004;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000158/2016-06;Honra de Aval;17/04/2018;26/04/2018;Real;3.158.707,73;1.585.580,69;1.574.042,74;110.022,54;3.269.645,97;1.585.580,69;1.574.042,74;110.022,54;3.269.645,97;2018;Abril;
16/04/2018;Interna;BNDES - 2013848;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000161/2013-79;Honra de Aval;07/04/2018;26/04/2018;Real;27.987.395,56;9.830.839,76;18.157.875,63;2.370.084,42;30.358.799,81;9.830.839,76;18.157.875,63;2.370.084,42;30.358.799,81;2018;Abril;
15/04/2018;Externa;BID2307/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001097/2009-67;Honra de Aval;15/05/2018;25/04/2018;Dólar;882.782,69;670.828,18;211.954,51;0,00;882.782,69;2.351.923,60;743.112,51;0,00;3.095.036,11;2018;Abril;
16/04/2018;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;01/05/2018;25/04/2018;Real;7.562.132,56;6.514.721,67;1.047.410,89;551.332,66;8.113.465,22;6.514.721,67;1.047.410,89;551.332,66;8.113.465,22;2018;Abril;
12/04/2018;Interna;CAIXA - 20110776;Caixa Econômica Federal;Bancos Federais;Natal;Municípios;17944.001524/2010-41;Honra de Aval;09/05/2018;25/04/2018;Real;2.172.408,31;649.099,79;1.523.308,52;13.947,06;2.186.355,37;649.099,79;1.523.308,52;13.947,06;2.186.355,37;2018;Abril;
15/04/2018;Externa;BIRD7773-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001999/2008-12;Honra de Aval;15/05/2018;25/04/2018;Dólar;1.009.823,58;672.683,32;334.408,81;2.731,45;1.009.823,58;2.358.427,72;1.172.437,29;9.576,46;3.540.441,47;2018;Abril;
16/04/2018;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;01/05/2018;25/04/2018;Real;9.353.939,80;4.491.588,28;4.862.351,52;231.655,40;9.585.595,20;4.491.588,28;4.862.351,52;231.655,40;9.585.595,20;2018;Abril;
15/04/2018;Externa;BIRD7827-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001408/2009-98;Honra de Aval;15/05/2018;25/04/2018;Dólar;14.834.434,83;10.330.500,00;4.463.647,16;40.287,67;14.834.434,83;36.218.733,00;15.649.546,94;141.248,57;52.009.528,51;2018;Abril;
15/04/2018;Externa;BIRD7508-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001583/2007-13;Honra de Aval;15/05/2018;25/04/2018;Dólar;2.691.231,42;2.200.000,00;483.442,62;7.788,80;2.691.231,42;7.713.200,00;1.694.949,83;27.307,53;9.435.457,36;2018;Abril;
15/04/2018;Externa;BIRD7719-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.002059/2008-41;Honra de Aval;15/05/2018;25/04/2018;Dólar;2.365.227,13;509.268,71;1.844.896,48;11.061,94;2.365.227,13;1.785.496,10;6.468.207,06;38.783,16;8.292.486,32;2018;Abril;
26/03/2018;Interna;CAIXA - 20130885;Caixa Econômica Federal;Bancos Federais;Roraima;Estados;17944.000472/2013-38;Honra de Aval;10/04/2018;10/04/2018;Real;2.454.340,14;1.184.429,92;1.269.910,22;256.598,92;2.710.939,06;1.184.429,92;1.269.910,22;256.598,92;2.710.939,06;2018;Abril;
20/03/2018;Externa;JICA BZ-P9;Japan International Cooperation Agency;Agências Governamentais;Rio de Janeiro;Estados;10163.002880/1993-18;Honra de Aval;19/04/2018;04/04/2018;Iene;1.706.767,00;0,00;0,00;1.706.767,00;1.706.767,00;0,00;0,00;53.729,03;53.729,03;2018;Abril;
26/03/2018;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;10/04/2018;04/04/2018;Real;12.275.569,14;4.624.154,10;7.651.415,04;928.440,68;13.204.009,82;4.624.154,10;7.651.415,04;928.440,68;13.204.009,82;2018;Abril;
09/03/2018;Externa;BID916/SF-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;10951.000077/1993-30;Honra de Aval;08/04/2018;28/03/2018;Dólar;1.702.711,10;1.627.416,24;75.294,86;0,00;1.702.711,10;5.431.827,18;251.311,65;0,00;5.683.138,83;2018;Março;
15/03/2018;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;01/04/2018;28/03/2018;Real;7.464.709,07;6.511.009,03;953.700,04;704.174,69;8.168.883,76;6.511.009,03;953.700,04;704.174,69;8.168.883,76;2018;Março;
19/03/2018;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;03/04/2018;28/03/2018;Real;2.680.017,79;1.074.638,00;1.627.583,99;12.005,33;2.714.227,32;1.074.638,00;1.627.583,99;12.005,33;2.714.227,32;2018;Março;
12/03/2018;Interna;CAIXA - 20110776;Caixa Econômica Federal;Bancos Federais;Natal;Municípios;17944.001524/2010-41;Honra de Aval;06/04/2018;28/03/2018;Real;2.173.861,53;645.870,44;1.527.991,09;17.182,74;2.191.044,27;645.870,44;1.527.991,09;17.182,74;2.191.044,27;2018;Março;
15/03/2018;Interna;BNDES - 2014976;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000487/2014-87;Honra de Aval;14/04/2018;28/03/2018;Real;23.012.373,63;10.647.173,86;12.368.200,97;2.201.768,83;25.217.143,66;10.647.173,86;12.368.200,97;2.201.768,83;25.217.143,66;2018;Março;
19/03/2018;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;03/04/2018;28/03/2018;Real;1.775.510,77;286.110,65;723.076,97;4.483,55;1.013.671,17;286.110,65;723.076,97;4.483,55;1.013.671,17;2018;Março;
15/03/2018;Interna;BNDES - 2016004;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000158/2016-06;Honra de Aval;17/04/2018;28/03/2018;Real;2.978.760,88;1.580.976,82;1.398.396,12;107.897,29;3.087.270,23;1.580.976,82;1.398.396,12;107.897,29;3.087.270,23;2018;Março;
15/03/2018;Interna;BNDES - 2013848;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000161/2013-79;Honra de Aval;07/04/2018;28/03/2018;Real;25.750.982,15;9.826.203,98;15.925.790,61;2.475.805,34;28.227.799,93;9.826.203,98;15.925.790,61;2.475.805,34;28.227.799,93;2018;Março;
15/03/2018;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;07/04/2018;28/03/2018;Real;4.595.302,56;2.863.297,22;1.732.186,01;443.258,36;5.038.741,59;2.863.297,22;1.732.186,01;443.258,36;5.038.741,59;2018;Março;
15/03/2018;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;31/03/2018;28/03/2018;Real;8.763.596,22;4.356.281,35;4.407.314,87;278.680,31;9.042.276,53;4.356.281,35;4.407.314,87;278.680,31;9.042.276,53;2018;Março;
20/03/2018;Externa;JICA BZ-P9;Japan International Cooperation Agency;Agências Governamentais;Rio de Janeiro;Estados;10163.002880/1993-18;Honra de Aval;19/04/2018;28/03/2018;Iene;908.700.151,00;850.380.000,00;58.320.151,00;0,00;908.700.151,00;26.735.947,20;1.833.585,55;0,00;28.569.532,75;2018;Março;
09/03/2018;Externa;BID782/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;10951.000077/1993-30;Honra de Aval;08/04/2018;28/03/2018;Dólar;11.996.880,91;11.247.039,27;749.841,64;0,00;11.996.880,91;37.548.240,60;2.503.346,32;0,00;40.051.586,92;2018;Março;
13/03/2018;Externa;CFA007948;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000237/2012-85;Honra de Aval;12/04/2018;22/03/2018;Dólar;5.660.879,95;4.620.390,35;1.040.489,60;7.724,52;5.668.604,47;15.261.611,36;3.436.841,20;25.514,86;18.723.967,42;2018;Março;
13/03/2018;Externa;CFA007949;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000233/2012-05;Honra de Aval;12/04/2018;22/03/2018;Dólar;11.357.382,44;8.560.403,24;2.796.979,20;14.430,46;11.371.812,90;28.275.867,94;9.238.702,00;47.665,25;37.562.235,19;2018;Março;
15/02/2018;Externa;BIRD8191-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000492/2012-28;Honra de Aval;17/03/2018;07/03/2018;Dólar;6.235.333,34;3.000.000,00;3.235.333,34;0,00;6.235.333,34;9.690.300,00;10.450.450,22;0,00;20.140.750,22;2018;Março;
15/02/2018;Externa;BIRD8200-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000508/2012-01;Honra de Aval;17/03/2018;07/03/2018;Dólar;204.641,25;0,00;204.641,25;0,00;204.641,25;0,00;661.011,70;0,00;661.011,70;2018;Março;
19/02/2018;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;10/03/2018;07/03/2018;Real;2.686.255,35;1.069.291,55;1.633.821,55;22.259,50;2.725.372,60;1.069.291,55;1.633.821,55;22.259,50;2.725.372,60;2018;Março;
25/02/2018;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;13/03/2018;07/03/2018;Real;12.235.877,75;4.583.990,58;7.651.887,17;1.049.660,21;13.285.537,96;4.583.990,58;7.651.887,17;1.049.660,21;13.285.537,96;2018;Março;
15/02/2018;Interna;BNDES - 2014976;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000487/2014-87;Honra de Aval;17/03/2018;07/03/2018;Real;24.293.303,31;10.630.391,34;13.677.071,76;2.645.373,88;26.952.836,98;10.630.391,34;13.677.071,76;2.645.373,88;26.952.836,98;2018;Março;
15/02/2018;Externa;BIRD8307-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001228/2013-92;Honra de Aval;17/03/2018;07/03/2018;Dólar;5.392.222,22;0,00;5.392.222,22;0,00;5.392.222,22;0,00;17.417.416,99;0,00;17.417.416,99;2018;Março;
19/02/2018;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;10/03/2018;07/03/2018;Real;1.777.645,91;284.687,21;725.212,11;8.316,26;1.018.215,58;284.687,21;725.212,11;8.316,26;1.018.215,58;2018;Março;
15/02/2018;Interna;BNDES - 2016004;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000158/2016-06;Honra de Aval;19/03/2018;07/03/2018;Real;3.113.688,28;1.577.399,82;1.539.012,53;123.466,71;3.239.879,06;1.577.399,82;1.539.012,53;123.466,71;3.239.879,06;2018;Março;
15/02/2018;Interna;BNDES - 2013848;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000161/2013-79;Honra de Aval;10/03/2018;07/03/2018;Real;27.504.321,92;9.822.147,66;17.688.666,44;3.013.351,17;30.524.165,27;9.822.147,66;17.688.666,44;3.013.351,17;30.524.165,27;2018;Março;
15/02/2018;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;10/03/2018;07/03/2018;Real;4.797.510,01;2.862.115,24;1.936.527,20;527.957,30;5.326.599,74;2.862.115,24;1.936.527,20;527.957,30;5.326.599,74;2018;Março;
28/02/2018;Externa;BIRD8327-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000158/2013-55;Honra de Aval;28/02/2018;28/02/2018;Dólar;1.864.145,05;1.864.145,05;0,00;0,00;1.864.145,05;6.057.166,49;0,00;0,00;6.057.166,49;2018;Fevereiro;
15/02/2018;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;05/03/2018;28/02/2018;Real;7.605.318,00;6.507.424,40;1.097.893,60;717.440,06;8.322.758,06;6.507.424,40;1.097.893,60;717.440,06;8.322.758,06;2018;Fevereiro;
14/02/2018;Interna;CAIXA - 20110776;Caixa Econômica Federal;Bancos Federais;Natal;Municípios;17944.001524/2010-41;Honra de Aval;12/03/2018;28/02/2018;Real;2.175.307,49;642.657,15;1.532.650,34;17.194,18;2.192.501,67;642.657,15;1.532.650,34;17.194,18;2.192.501,67;2018;Fevereiro;
15/02/2018;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;03/03/2018;28/02/2018;Real;9.244.470,40;4.486.634,10;4.757.836,30;344.490,88;9.588.961,28;4.486.634,10;4.757.836,30;344.490,88;9.588.961,28;2018;Fevereiro;
28/01/2018;Externa;BID1037/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;00109.510006/5497-35;Honra de Aval;27/02/2018;21/02/2018;Dólar;6.021.457,21;4.551.710,98;1.458.423,07;11.323,16;6.021.457,21;14.838.577,79;4.754.459,21;36.913,50;19.629.950,50;2018;Fevereiro;
02/01/2018;Interna;Contrato Conta A;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001007/1997-15;Honra de Aval;22/02/2018;21/02/2018;Real;60.199.758,45;60.199.758,45;0,00;0,00;60.199.758,45;60.199.758,45;0,00;0,00;60.199.758,45;2018;Fevereiro;
25/01/2018;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;12/02/2018;07/02/2018;Real;12.168.705,32;4.533.889,03;7.634.816,29;1.238.291,39;13.406.996,71;4.533.889,03;7.634.816,29;1.238.291,39;13.406.996,71;2018;Fevereiro;
15/01/2018;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;06/02/2018;31/01/2018;Real;4.813.559,43;2.860.145,26;1.953.982,60;520.011,39;5.334.139,25;2.860.145,26;1.953.982,60;520.011,39;5.334.139,25;2018;Janeiro;
19/01/2018;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;05/02/2018;31/01/2018;Real;2.692.461,79;1.063.971,71;1.640.027,99;16.022,88;2.720.022,58;1.063.971,71;1.640.027,99;16.022,88;2.720.022,58;2018;Janeiro;
15/01/2018;Interna;BNDES - 2014976;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000487/2014-87;Honra de Aval;23/02/2018;31/01/2018;Real;24.207.000,36;10.603.981,26;13.610.150,35;2.592.758,80;26.806.890,41;10.603.981,26;13.610.150,35;2.592.758,80;26.806.890,41;2018;Janeiro;
19/01/2018;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;05/02/2018;31/01/2018;Real;1.779.770,45;283.270,86;727.336,65;5.988,47;1.016.595,98;283.270,86;727.336,65;5.988,47;1.016.595,98;2018;Janeiro;
