"","data","tipo_divida","Credor","tipo_credor","mutuario","tipo_mutuario","Status","valor","mes","ano","mes_ano","mutuario_cat","estados","credor_cat","qde_credor","data_mes","pos"
"351",2018-02-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",101821558,"02",2018,"201802","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-02-01,7
"352",2018-02-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",323987906,"02",2018,"201802","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-02-01,8
"353",2018-02-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",3052416527,"02",2018,"201802","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-02-01,9
"354",2018-02-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",532659974,"02",2018,"201802","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-02-01,10
"355",2018-02-28,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",605716649,"02",2018,"201802","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2018-02-01,11
"356",2018-02-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",832275806,"02",2018,"201802","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-02-01,12
"357",2018-02-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",958896128,"02",2018,"201802","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2018-02-01,13
"358",2018-02-14,"Interna","Caixa Econômica Federal","Bancos Federais","Natal","Municípios","Honra de Aval",219250167,"02",2018,"201802","Demais entes","Demais","Caixa Econômica Federal",377,2018-02-01,14
"359",2018-03-20,"Externa","Japan International Cooperation Agency","Agências Governamentais","Rio de Janeiro","Estados","Honra de Aval",5372903,"03",2018,"201803","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",12,2018-03-01,1
"360",2018-03-26,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1320400982,"03",2018,"201803","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-03-01,2
"361",2018-03-09,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",568313883,"03",2018,"201803","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2018-03-01,3
"362",2018-03-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",816888376,"03",2018,"201803","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-03-01,4
"363",2018-03-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",271422732,"03",2018,"201803","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-03-01,5
"364",2018-03-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2521714366,"03",2018,"201803","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-03-01,6
"365",2018-03-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",101367117,"03",2018,"201803","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-03-01,7
"366",2018-03-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",308727023,"03",2018,"201803","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-03-01,8
"367",2018-03-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2822779993,"03",2018,"201803","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-03-01,9
"368",2018-03-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",503874159,"03",2018,"201803","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-03-01,10
"369",2018-03-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",904227653,"03",2018,"201803","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2018-03-01,11
"370",2018-03-20,"Externa","Japan International Cooperation Agency","Agências Governamentais","Rio de Janeiro","Estados","Honra de Aval",2856953275,"03",2018,"201803","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",12,2018-03-01,12
"371",2018-03-09,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",4005158692,"03",2018,"201803","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2018-03-01,13
"372",2018-03-13,"Externa","Corporacão Andina de Fomento","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",1872396742,"03",2018,"201803","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",41,2018-03-01,14
"373",2018-03-13,"Externa","Corporacão Andina de Fomento","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",3756223519,"03",2018,"201803","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",41,2018-03-01,15
"374",2018-03-26,"Interna","Caixa Econômica Federal","Bancos Federais","Roraima","Estados","Honra de Aval",271093906,"03",2018,"201803","Demais entes","Roraima","Caixa Econômica Federal",377,2018-03-01,16
"375",2018-03-12,"Interna","Caixa Econômica Federal","Bancos Federais","Natal","Municípios","Honra de Aval",219104427,"03",2018,"201803","Demais entes","Demais","Caixa Econômica Federal",377,2018-03-01,17
"376",2018-04-30,"Externa","Agência Francesa de Desevolvimento","Agências Governamentais","Rio de Janeiro","Estados","Honra de Aval",6684299522,"04",2018,"201804","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",14,2018-04-01,1
"377",2018-04-25,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1346842704,"04",2018,"201804","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-04-01,2
"378",2018-04-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",101544561,"04",2018,"201804","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-04-01,3
"379",2018-04-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",27200054,"04",2018,"201804","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-04-01,4
"380",2018-04-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",523677911,"04",2018,"201804","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-04-01,5
"381",2018-04-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2676598451,"04",2018,"201804","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-04-01,6
"382",2018-04-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",326964597,"04",2018,"201804","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-04-01,7
"383",2018-04-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",3035879981,"04",2018,"201804","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-04-01,8
"384",2018-04-15,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",309503611,"04",2018,"201804","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2018-04-01,9
"385",2018-04-16,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",811346522,"04",2018,"201804","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-04-01,10
"386",2018-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",354044147,"04",2018,"201804","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2018-04-01,11
"387",2018-04-16,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",95855952,"04",2018,"201804","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2018-04-01,12
"388",2018-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",5200952851,"04",2018,"201804","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2018-04-01,13
"389",2018-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",943545736,"04",2018,"201804","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2018-04-01,14
"390",2018-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",829248632,"04",2018,"201804","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2018-04-01,15
"391",2018-04-25,"Interna","Caixa Econômica Federal","Bancos Federais","Roraima","Estados","Honra de Aval",277915487,"04",2018,"201804","Demais entes","Roraima","Caixa Econômica Federal",377,2018-04-01,16
"392",2018-04-16,"Interna","Caixa Econômica Federal","Bancos Federais","Roraima","Estados","Honra de Aval",277451344,"04",2018,"201804","Demais entes","Roraima","Caixa Econômica Federal",377,2018-04-01,17
"393",2018-04-12,"Interna","Caixa Econômica Federal","Bancos Federais","Natal","Municípios","Honra de Aval",218635537,"04",2018,"201804","Demais entes","Demais","Caixa Econômica Federal",377,2018-04-01,18
"394",2018-05-25,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1311906639,"05",2018,"201805","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-05-01,1
"395",2018-05-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",177625699,"05",2018,"201805","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2018-05-01,2
"396",2018-05-22,"Externa","Corporacão Andina de Fomento","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",2352058546,"05",2018,"201805","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",41,2018-05-01,3
"397",2018-05-21,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",271671852,"05",2018,"201805","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-05-01,4
"398",2018-05-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2590416064,"05",2018,"201805","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-05-01,5
"399",2018-05-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",5662743731,"05",2018,"201805","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2018-05-01,6
"400",2018-05-21,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",10132268,"05",2018,"201805","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-05-01,7
"401",2018-05-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",313796397,"05",2018,"201805","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-05-01,8
"402",2018-05-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2905287142,"05",2018,"201805","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-05-01,9
"403",2018-05-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",512465615,"05",2018,"201805","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-05-01,10
"404",2018-05-15,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",262541052,"05",2018,"201805","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2018-05-01,11
"405",2018-05-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",4631365081,"05",2018,"201805","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2018-05-01,12
"406",2018-05-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",38849532,"05",2018,"201805","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2018-05-01,13
"407",2018-05-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",909631253,"05",2018,"201805","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2018-05-01,14
"408",2018-05-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",789213816,"05",2018,"201805","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-05-01,15
"409",2018-05-07,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",28723077313,"05",2018,"201805","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2018-05-01,16
"410",2018-05-25,"Interna","Caixa Econômica Federal","Bancos Federais","Roraima","Estados","Honra de Aval",272096034,"05",2018,"201805","Demais entes","Roraima","Caixa Econômica Federal",377,2018-05-01,17
"411",2018-05-15,"Interna","Caixa Econômica Federal","Bancos Federais","Roraima","Estados","Honra de Aval",268024046,"05",2018,"201805","Demais entes","Roraima","Caixa Econômica Federal",377,2018-05-01,18
"412",2018-05-14,"Interna","Caixa Econômica Federal","Bancos Federais","Natal","Municípios","Honra de Aval",21827387,"05",2018,"201805","Demais entes","Demais","Caixa Econômica Federal",377,2018-05-01,19
"413",2018-06-15,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",664497256,"06",2018,"201806","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2018-06-01,1
"414",2018-06-15,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",1871274644,"06",2018,"201806","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2018-06-01,2
"415",2018-06-25,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1316667143,"06",2018,"201806","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-06-01,3
"416",2018-06-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",523881098,"06",2018,"201806","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-06-01,4
"417",2018-06-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",268874025,"06",2018,"201806","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-06-01,5
"418",2018-06-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",324846507,"06",2018,"201806","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-06-01,6
"419",2018-06-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",3024502119,"06",2018,"201806","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2018-06-01,7
"420",2018-06-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",39401422441,"06",2018,"201806","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2018-06-01,8
"421",2018-06-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",271464226,"06",2018,"201806","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-06-01,9
"422",2018-06-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1011505,"06",2018,"201806","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2018-06-01,10
